gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0,data/baseRunners/1,data/basesOccupied/1,data/baseRunnerMods/1,data/baseRunnerNames/1,data/homeBatter,data/baseRunners/2,data/basesOccupied/2,data/baseRunnerMods/2,data/baseRunnerNames/2
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:05:51.609634Z,f61ae9eb-bf80-b1df-e868-a1c32fb675f3,0bfcf04d-8554-4066-9a93-e592954aba1d,82,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,3,68,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Alexander Horne hit a ground out to Kennedy Loser.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,,,-1,0,Percival Wheeler,0,0,Adalberto Tosser,Lovers,Crabs,0,7,6,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:05:56.639408Z,68a03a40-1ba5-c21e-c2da-d7e06345d42c,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,3,69,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,"Bottom of 2, Baltimore Crabs batting.",-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,,,-1,0,Percival Wheeler,0,0,Adalberto Tosser,Lovers,Crabs,0,7,6,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:01.692903Z,a2db73f6-9751-92de-edce-0e59cdf9b54b,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,3,70,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Forrest Best batting for the Crabs.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Forrest Best,,-1,0,Percival Wheeler,0,0,Adalberto Tosser,Lovers,Crabs,0,7,7,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,d35ccee1-9559-49a1-aaa4-7809f7b5c46e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:06.608624Z,541d9717-9121-3d11-b541-afd5566a3f05,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,3,71,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,"Strike, flinching. 0-1",-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Forrest Best,,-1,0,Percival Wheeler,0,0,Adalberto Tosser,Lovers,Crabs,0,7,7,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,d35ccee1-9559-49a1-aaa4-7809f7b5c46e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:11.602331Z,365dca5d-a2da-defb-2be9-034618507c2c,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,3,72,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,1,Ball. 1-1,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Forrest Best,,-1,0,Percival Wheeler,0,0,Adalberto Tosser,Lovers,Crabs,0,7,7,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,d35ccee1-9559-49a1-aaa4-7809f7b5c46e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:16.604128Z,9eb95ae1-a512-5db2-3526-08779a43391c,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,73,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Forrest Best hits a solo home run!,-1,4,4,0,,1 Run scored!,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,7,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:26.600202Z,0c6c3565-7ea8-1162-9d4d-8ad8f3c85d69,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,74,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Kennedy Loser batting for the Crabs.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Kennedy Loser,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:31.601588Z,74a49301-053a-2fc9-d4c4-b8644a843254,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,75,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,1,Ball. 1-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Kennedy Loser,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:36.613104Z,d17ae85b-2e37-ad66-45b4-c96658c4b38b,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,76,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,2,Ball. 2-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Kennedy Loser,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:41.604016Z,480d964c-f4f8-130d-33b0-f0fdf10005d3,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,77,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,3,Ball. 3-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Kennedy Loser,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:46.602355Z,c332e184-17af-460a-f542-f2cc492393e8,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,78,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,3,"Strike, flinching. 3-1",-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Kennedy Loser,,-1,0,Percival Wheeler,0,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,,,,,,,,84a2b5f6-4955-4007-9299-3d35ae7135d3,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:51.614122Z,38b7bfa2-6946-731e-03dc-bc9612425ac2,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,79,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Kennedy Loser draws a walk.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,,,-1,0,Percival Wheeler,1,1,Adalberto Tosser,Lovers,Crabs,1,7,8,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:06:56.601618Z,4c7a41bf-c12f-adc8-39fa-85541c45151a,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,80,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Squid Galvanic batting for the Crabs.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Squid Galvanic,,-1,0,Percival Wheeler,1,1,Adalberto Tosser,Lovers,Crabs,1,7,9,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:01.695046Z,e3238bfd-bcc3-207f-c241-1fc5350fbddf,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,81,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,1,Ball. 1-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Squid Galvanic,,-1,0,Percival Wheeler,1,1,Adalberto Tosser,Lovers,Crabs,1,7,9,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:06.616134Z,a7234cda-6c5a-1e29-270f-fa28ca448aee,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,82,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,2,Ball. 2-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Squid Galvanic,,-1,0,Percival Wheeler,1,1,Adalberto Tosser,Lovers,Crabs,1,7,9,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,0,,Kennedy Loser,,,,,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:11.606037Z,e7e31c05-8630-56ce-48d4-2b0f62227056,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,83,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Squid Galvanic hits a Single!,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,9,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:16.60406Z,804fe161-8b70-f6a3-c214-f6dca2989200,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,84,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,Tot Fox batting for the Crabs.,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Tot Fox,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:21.615854Z,ba2b9358-dfef-d708-d3fb-a571f9a00f19,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,85,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,1,Ball. 1-0,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Tot Fox,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:26.664981Z,24999968-7603-c70c-c2f2-8da03b3c57c9,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,86,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,1,"Strike, flinching. 1-1",-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Tot Fox,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:31.604637Z,d6451386-bef3-2cfd-7026-5ed617025079,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,87,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,2,Ball. 2-1,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Tot Fox,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:36.609919Z,193bdefa-1c60-08a0-ac78-33805739abc5,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,4,88,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,3,Ball. 3-1,-1,4,4,0,,,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,0,Tot Fox,,-1,0,Percival Wheeler,2,1,Adalberto Tosser,Lovers,Crabs,1,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,84a2b5f6-4955-4007-9299-3d35ae7135d3,2,,Kennedy Loser,61bbbf34-98c1-4bf6-bd0c-56c19199b35e,0,,Squid Galvanic,90c2cec7-0ed5-426a-9de8-754f34d59b39,,,,
0bfcf04d-8554-4066-9a93-e592954aba1d,2021-03-12T04:07:41.607063Z,a3913849-3a3b-dab9-61db-d7b2e950398d,0bfcf04d-8554-4066-9a93-e592954aba1d,82,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,1,0.4046462824614068,3,b72f3061-f573-40d7-832a-5ad475bd7909,0.5953537175385932,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,1,false,true,4,4,5,89,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,fc1e256a-7f0b-4f1d-956a-d6684dfb6ea8,0,"Squid Galvanic out at second base.
Kennedy Loser scores!
Tot Fox reaches on fielder's choice.",-1,4,4,0,,1 Run scored!,2,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,San Francisco Lovers,false,Baltimore Crabs,false,false,3,,#780018,0x1F48B,,#593037,0x1F980,,,12,1,,,-1,0,Percival Wheeler,1,2,Adalberto Tosser,Lovers,Crabs,2,7,10,#da0000,#b05c6b,db33a54c-3934-478f-bad4-fc313ac2580e,d0d7b8fe-bad8-481f-978e-cb659304ed49,,90c2cec7-0ed5-426a-9de8-754f34d59b39,0,,Tot Fox,,,,,,,,,
