,Unnamed: 0,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon
90,90,EventType.FieldersChoice,0.3046412932878453,True,0.3206907546772688,0.2673454711129863,0.0345453167100773,0.1381694599840699,0.5288685173347605,0.630861285019916,0.6457868235622117,0.8855121016431475,0.9576346514605404,0.5459293855045386,0.166963020506313,0.1669504101173671,0.649119812150978,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,92,EventType.Foul,0.293287884972623,True,0.4383583874578627,0.1226480176145135,0.4750605927551459,0.1899965211557746,0.3332102431221397,0.0751581745343699,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,93,EventType.DoublePlay,0.8529269230377623,False,0.8234138617697182,0.2359137781731355,0.1175554919608634,0.465518871935118,0.6024815975837055,0.9783331264706716,0.5635777637628521,0.5149145023386916,0.5718658575534252,0.9638311746694646,0.0197227456752695,0.0011737290728688,0.2552674133791088,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,94,EventType.HomeRun,0.2534108170265763,False,0.7869108659001667,,0.1368907292607284,0.6330058912087777,0.5020781762716198,0.8076066878779795,0.0205395573089957,0.8371790785684008,0.9737607437914536,0.65023333273094,,,,,0.8221843900524981,,,,,0.9071282701651996,0.545994340917979,0.6062916483681009,0.8819392850662715,0.544985525992606,0.113192042933707,0.1999059976242481,0.0115546244592548,0.6866976758815868,0.6632664226742115,0.5645342574096985,0.210663363186226,0.1,0.1484654258891131,0.614500369973489,0.9212251084882496,0.3106569317706147,0.5401814198618857,0.7137799800626115,0.2794247248591694,0.6330423742715554,0.8150737533281842,0.4374859469691157,0.6897317244541197,0.8988482027631604,0.4923577503857803,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,95,EventType.StrikeLooking,0.255732918843139,False,0.5412728905749788,,0.5764794761546967,0.871064994474904,,,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,96,EventType.StrikeLooking,0.7134283761428029,False,0.0719169947336875,,0.3153673356603159,0.8288131463340795,,,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,97,EventType.Foul,0.7558274594691325,False,0.4912894259139186,,0.1650002703643678,0.2493237742088812,0.2072729025404047,0.0225014756994561,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,100,EventType.HomeRun,0.942894873477008,False,0.5201909933846016,,0.2465294950343859,0.0372033955969064,0.3774999781624761,0.7151306710275589,0.5714373224598905,0.5594091582483545,0.481950449811531,0.5351557120082351,,,,,0.9176316379880368,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,102,EventType.HomeRun,0.4651155887950016,False,0.0226521818635476,,0.5809384465192167,0.2206059289401347,0.7863597150704338,0.7657065639257279,0.588042331747495,0.6990642400803606,0.4309854852784585,0.4425272559343955,,,,,0.8837077604380541,,,,,0.6380607077085325,0.6012156325812277,0.3342214148454121,0.932083503800955,0.7727426880749548,0.9475580276271998,0.1499402602843882,0.8091085086644214,0.0194183502957041,0.2266882591966199,0.8500137214628332,0.0249243853381961,0.1,0.8027334753468993,0.2198063357423756,0.180765969438863,0.9818977030776724,0.3388560431270082,0.6935318840732521,0.5786502897209715,0.1505714669527418,0.2838214607935063,0.260475417857241,0.7116697710770961,0.7284504542962638,0.5660727501850884,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,103,EventType.HomeRun,0.3377397977847682,False,0.7426979590338214,,0.2517741509424864,0.118226632507399,0.2735192888452482,0.3300825416829684,0.9663776037661668,0.9917822321912028,0.0292840069138837,0.6948593014247526,,,,,0.7596471853994657,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,EventType.HomeRun,0.4416775522188969,False,0.8366760977196928,,0.4525596895164208,0.0342622609745113,0.2915569775447941,0.7187067221877608,0.7705009246158274,0.9151709790061912,,,,,,,0.2774430999738517,0.2477369989023858,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,EventType.HomeRun,0.1576084938265873,False,0.9789354655937692,,0.1805847869111463,0.3873530288850946,0.51507866235992,0.664701133686862,0.3469367554155815,0.5799936533495413,,,,,,,0.1800877911463458,0.1963027157488932,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,EventType.StrikeLooking,0.9405054955826072,False,0.5513164175924967,,0.2789207969335754,0.8290643833929456,,,,,,,,,,,,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.388266330908624,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.1070224099391179,0.1,0.9760781845710608,0.8331035959224848,0.0864841018442375,0.1222212147769603,0.0566253695091449,0.6758939904130465,0.3355958417844891,0.4997507962419829,0.9009614943703096,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,EventType.HomeRun,0.2989498227206753,False,0.5589131227148689,,0.5354922164796314,0.1640161499346941,0.6891248303015698,0.5583409180283687,0.6373718519166709,0.5910064850641465,0.302420791728925,0.3061477637249912,,,,,0.9743411514694716,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.388266330908624,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.1070224099391179,0.1,0.9760781845710608,0.8331035959224848,0.0864841018442375,0.1222212147769603,0.0566253695091449,0.6758939904130465,0.3355958417844891,0.4997507962419829,0.9009614943703096,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,EventType.HomeRun,0.9163001019681456,True,0.2825353572424818,,0.5204932875817945,0.1879589545811026,0.4836281309513359,0.8780014119502706,0.9184260890288808,0.0691095713562242,0.6376116692957452,0.8956729582298895,0.3867172173042044,0.9160416634781824,,,,,,,,0.9232698823684896,0.1470723191940648,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.1318402741473392,0.168546790511423,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.0041149084413607,0.0092994835578854,0.8235163473239724,0.9262856531747924,0.2019735631846231,0.2177700637263926,0.2975493239804461,0.3937851336610389,0.1793894791322194,0.2485344962855311,0.6682287800242905,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,EventType.StrikeLooking,0.7214959454935157,True,0.1179105082969793,0.6127550873229699,0.3618980489409189,0.7416773427506562,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,EventType.StrikeLooking,0.3834121838971556,True,0.8207819526568727,0.627952941213771,0.574885711984839,0.8582502493452742,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,EventType.StrikeLooking,0.1433662679892129,True,0.1061302293943049,0.3948179905022073,0.3753209254585119,0.8087527500714167,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,EventType.Foul,0.4925949354756631,True,0.9740993121196352,0.8931245076958902,0.5607023921172902,0.223424353687029,0.2764929460536307,0.1133254035243027,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,EventType.Foul,0.2334623288376631,True,0.7973814187471746,0.4109082961589176,0.3712780448190078,0.3165497068333069,0.431820556781026,0.222753527815853,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,121,EventType.StrikeLooking,0.8641151835820868,False,0.0292144880116675,0.3067812420293083,0.5033820612264859,0.8496917597105067,,,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668492,0.5401514342277669,0.5882915135341877,0.2178173266001308,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.0883362081605478,0.2409011642832459,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.305825125851185,0.0001512546578643,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.914585657943178,0.5995334995424131,0.874510487786416,0.620573979091436,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,126,EventType.StrikeLooking,0.7065007057993427,True,0.4640793443411672,0.4790559675090402,0.1136109910350178,0.8859381105177242,,,,,,,,,,,,,,,,0.9577502074685652,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.4350442006683161,0.9320323367694748,0.1198155430226868,0.2203664520566759,0.5217144057584484,0.0253236447779692,0.1,0.8517299662506768,0.4328439648623929,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.0347918384346466,0.1090865932470814,0.1958661233680247,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.1236492046771819,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
