,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes
98,EventType.HomeRun,0.23099491039408826,False,0.26008941773565386,,0.08462553290425312,0.11825195396310662,0.5359188927654424,0.35610411146957377,0.2757003999076677,0.696241102882106,0.36624451420152115,0.6711466629910448,,,,,0.9595946090811578,,,,,0.6881608779772133,0.5442674665353882,0.1113931126784331,0.4504530301818952,0.38826633090862406,0.3436859088893147,0.4575293895271839,0.7096724426217023,0.9635061277759058,0.920975525282169,0.8213683139336194,0.10702240993911794,0.1,0.9760781845710607,0.8331035959224848,0.0864841018442375,0.12222121477696035,0.056625369509144985,0.6758939904130465,0.3355958417844891,0.49975079624198293,0.9009614943703097,0.7485772552468877,0.7748986032534493,0.2231236998406787,0.8701273637843034,-0.1901581466055562,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,EventType.HomeRun,0.5066662876696753,False,0.8798310259294249,,0.8364816562605277,0.3828314939129833,0.0060108553937014975,0.8822351108879829,0.33926042473911666,0.6793257123426726,,,,,,,0.15776143377842744,0.18138416665206614,,,,0.9232698823684895,0.14707231919406483,0.9887395151373446,0.5654569009659876,0.7473054912709327,0.99386737583087,0.13184027414733923,0.16854679051142307,0.7324106328213644,0.8767260835374231,0.5584378046837029,0.700769408550411,0.1,0.8753409934115801,0.7326140986691405,0.004114908441360754,0.009299483557885457,0.8235163473239724,0.9262856531747925,0.20197356318462312,0.21777006372639263,0.2975493239804461,0.39378513366103896,0.17938947913221948,0.24853449628553115,0.6682287800242905,0.6682287800242905,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,EventType.Ball,0.8254726926644644,False,0.7523358155239503,,0.8830180101909368,0.513997510543317,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,EventType.StrikeLooking,0.7212226210287722,False,0.7131566468855108,,0.2675226080741526,0.9105287920485867,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,EventType.Ball,0.5655093480042432,False,0.24708274314933498,,0.4747780366136749,0.656589857705935,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,EventType.Ball,0.9085009363746286,False,0.6964833674889674,,0.46333017026310963,0.5518604859656573,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,EventType.Ball,0.5163220763054708,True,0.7591410629611446,,0.6825066696662652,0.39818406524229055,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.11442725041778212,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.31166628366763294,0.13795257315612175,0.01868622392277075,0.6372037551038263,0.37844917513768594,0.2081516937847605,0.1416787439634557,0.40498965542256404,0.17502324988546447,0.7347059210128348,0.21087225020173306,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,EventType.StrikeSwinging,0.30870717964841865,True,0.9416085313521292,0.9921422321194271,0.707200375377127,0.017979657474663346,0.9007823872538092,,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668493,0.5401514342277669,0.5882915135341877,0.21781732660013087,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.08833620816054788,0.24090116428324593,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.30582512585118504,0.00015125465786436365,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.9145856579431781,0.5995334995424131,0.874510487786416,0.620573979091436,0.620573979091436,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,EventType.StrikeSwinging,0.5956839371403981,True,0.22063462896072417,0.7785587791782689,0.9702400003261269,0.06484987572930256,0.7485615421799743,,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668493,0.5401514342277669,0.5882915135341877,0.21781732660013087,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.08833620816054788,0.24090116428324593,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.30582512585118504,0.00015125465786436365,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.9145856579431781,0.5995334995424131,0.874510487786416,0.620573979091436,0.620573979091436,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,EventType.StrikeSwinging,0.015765865891510078,False,0.8993386465951017,0.5751392175699703,0.6886763299306824,0.056376359017993316,0.5467038405316675,,,,,,,,,,,,,,,0.722698376772128,0.8417152961778871,0.9738658178668493,0.5401514342277669,0.5882915135341877,0.21781732660013087,0.8854592162924868,0.9397955117629953,0.500792928987684,0.2661696917021845,0.08833620816054788,0.24090116428324593,0.8111166826343146,0.3649201017796846,0.7813656752876832,0.6196979339151729,0.30582512585118504,0.00015125465786436365,0.7194623902577131,0.202361410445401,0.5426311497776553,0.9449966292868708,0.9145856579431781,0.5995334995424131,0.874510487786416,0.620573979091436,0.620573979091436,0.7162480440298888,0.19727193136056664,0.958745532051551,0.5925327913144562,0.09629100300450899,0.9492283445258289,0.11051475625733098,0.5283110628170276,0.2133444165377083,0.9733774999872775,0.2078760836843958,0.010582662503942464,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.19368763829398938,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,EventType.HomeRun,0.6423472324003867,False,0.361427241475206,,0.6167548173497721,0.4496826764586632,0.5376004461970325,0.45930118075005866,0.23426172500330966,0.29508543289341294,,,,,,,0.17777447306561855,0.009371565855015529,,,,0.6143899137750144,0.9092429563080644,0.15469197280858826,0.36269027903633844,0.6367193275374738,0.7860062762895372,0.15909292519717377,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.43720524258541116,0.5000549463572761,0.3231084036387679,0.44605548703926456,0.06539275507758191,0.22962633905603136,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.12956762516948173,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1504063028045619,0.19781289476747377,0.17873352529759567,0.0018441821929744417,0.8792967557095006,0.32021053908177266,0.5023325907391223,0.5166961351202788,0.08154083043554738,0.5377012608795222,0.7721746381510302,0.3143359555169989,0.17418035550907263,0.1,0.5710520499037187,0.13788243031153327,0.8488857277543648,0.6268264044317687,0.28892300557808615,0.9089262813278692,0.43422169256121146,0.234134150575378,0.881366456611439,0.5119227587060775,0.4789110534870715,0.012960550734828935,0.6693659422142104,0.4699270302096695,,,,,,,,,,,,,,,,,,,,,,,,,,,,
