,Unnamed: 0,event_type,weather_roll,has_runner,mystery_roll,should_try_to_steal_roll,pitch_in_strike_zone_roll,batter_swings_roll,contact_roll,foul_roll,unknown_roll_1,hit_or_out_roll,unknown_roll_2,unknown_roll_3,unknown_roll_4,unknown_roll_5,unknown_roll_6,unknown_roll_7,fielder_selection_roll,unknown_after_fielder_selection_roll,bird_number_roll,bird_message_roll,thief,batter.thwackability,batter.moxie,batter.divinity,batter.musclitude,batter.patheticism,batter.buoyancy,batter.baseThirst,batter.laserlikeness,batter.groundFriction,batter.continuation,batter.indulgence,batter.martyrdom,batter.tragicness,batter.shakespearianism,batter.suppression,batter.unthwackability,batter.coldness,batter.overpowerment,batter.ruthlessness,batter.omniscience,batter.tenaciousness,batter.watchfulness,batter.anticapitalism,batter.chasiness,batter.pressurization,batter.cinnamon,batter.vibes,pitcher.thwackability,pitcher.moxie,pitcher.divinity,pitcher.musclitude,pitcher.patheticism,pitcher.buoyancy,pitcher.baseThirst,pitcher.laserlikeness,pitcher.groundFriction,pitcher.continuation,pitcher.indulgence,pitcher.martyrdom,pitcher.tragicness,pitcher.shakespearianism,pitcher.suppression,pitcher.unthwackability,pitcher.coldness,pitcher.overpowerment,pitcher.ruthlessness,pitcher.omniscience,pitcher.tenaciousness,pitcher.watchfulness,pitcher.anticapitalism,pitcher.chasiness,pitcher.pressurization,pitcher.cinnamon,pitcher.vibes,batter,pitcher,thief.thwackability,thief.moxie,thief.divinity,thief.musclitude,thief.patheticism,thief.buoyancy,thief.baseThirst,thief.laserlikeness,thief.groundFriction,thief.continuation,thief.indulgence,thief.martyrdom,thief.tragicness,thief.shakespearianism,thief.suppression,thief.unthwackability,thief.coldness,thief.overpowerment,thief.ruthlessness,thief.omniscience,thief.tenaciousness,thief.watchfulness,thief.anticapitalism,thief.chasiness,thief.pressurization,thief.cinnamon,thief.vibes
189,189,EventType.Ball,0.7357376159034075,False,0.2526085637378834,,0.8365756472814261,0.7550218514123932,,,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.8949235716519698,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,EventType.Ball,0.5109172897566674,False,0.2070480283206106,,0.6789626004652198,0.5330952483523472,,,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.8949235716519698,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,EventType.Foul,0.7866921335446848,False,0.0123222182663038,,0.8177471286993401,0.0394991451987041,0.0524633927947031,0.1110644466754959,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.8949235716519698,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,EventType.Ball,0.7171504081191409,False,0.9074700193999814,,0.6332987536573986,0.7609018723496448,,,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.8949235716519698,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,EventType.Ball,0.0798596686876489,True,0.8951778652005,,0.9143692382197924,0.6378744451608374,,,,,,,,,,,,,,,,0.89378563518355,0.1456904830874414,0.5506165388243167,0.5510823897441568,0.8470052300033166,0.7573296521561019,0.4466171764661544,0.7877182336858708,0.0281922504175367,0.721399123892341,0.7423369376397517,0.7886849409940524,0.1,0.960081432874384,0.0112051977223095,0.9784171643555766,0.0664800301374102,0.207902773407467,0.4807841028840638,0.2369045552483648,0.3785010759388409,0.8672787557686772,0.6084817820913049,0.0071736891232845,0.5287515061488359,0.9690900438516448,0.8949235716519698,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,196,EventType.Ball,0.1194019118527924,True,0.6811350720061833,0.8098099825441318,0.6113313425183797,0.6561030094634728,,,,,,,,,,,,,,,,0.9418902649709118,0.0980656428254216,0.6837798687796137,0.7114841938990382,0.4048518531703051,0.3078306463032667,0.2420612669630861,0.0160977203131864,0.2765964861725563,0.8792987632485005,0.1657905046155536,0.1334617032014775,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.1520256691503045,0.1594593394349257,0.0010196037976704,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.1645472482372625,0.4915059611966617,-0.0005339458787784,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,EventType.HomeRun,0.2626460158693464,False,0.5947177992011885,0.3882287407199161,0.9642716709193316,0.2521606484472452,0.6701141900885086,0.5685310642157542,0.0358667611896499,0.2077715013094738,0.1558395754456614,,,,,,,,,,,0.9418902649709118,0.0980656428254216,0.6837798687796137,0.7114841938990382,0.4048518531703051,0.3078306463032667,0.2420612669630861,0.0160977203131864,0.2765964861725563,0.8792987632485005,0.1657905046155536,0.1334617032014775,0.1,0.6562898730223858,0.6131567677744476,0.4597927635798813,0.9288944027200594,0.1520256691503045,0.1594593394349257,0.0010196037976704,0.8930719849609547,0.6202457520022422,0.8872990130003819,0.5852097162243755,0.1645472482372625,0.4915059611966617,-0.0005339458787784,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,EventType.Ball,0.5965370240122974,False,0.9501013615348888,,0.7959032805212443,0.7979624218984975,,,,,,,,,,,,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.7314434550527315,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,EventType.Ball,0.0608820325151531,False,0.9147049025261448,,0.9733746184802524,0.604495708723783,,,,,,,,,,,,,,,,0.7309649596914469,0.8844712512165231,0.2632707479236456,0.9277035353964678,0.4853631045422888,0.7668626603731321,0.1443652831149398,0.4573143365775773,0.0073198453611427,0.0653157701991162,0.9497159581071848,0.4589114060040944,0.1,0.308625809348489,0.0528895298887941,0.4118331875178416,0.914781040877473,0.3601033535906837,0.9933823683799768,0.3703207954185064,0.7691711654973683,0.6619553804931999,0.3188236039201526,0.7675196214546673,0.4324531533478875,0.7920767461710847,0.7314434550527315,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,EventType.Ball,0.5107307146210818,True,0.9434972536388112,0.4567942655530079,0.5693723059872704,0.6576559904175099,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.4758273226718956,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,EventType.StrikeSwinging,0.3377851768878808,True,0.2013892893072781,0.0758866623988676,0.927126861052433,0.236142487393947,0.7952773695521862,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.4758273226718956,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,EventType.Ball,0.5692712545262617,True,0.917035542862242,0.4843089582909965,0.7172059000658753,0.8992681700464402,,,,,,,,,,,,,,,,0.9698033534805326,0.3711454210714642,0.9807991219342946,0.4398015534975723,0.044853389715554,0.4406200699178362,0.9892174632016112,0.054057419372518,0.3802120172149823,0.9849154430566738,0.6255266951997311,0.0685847166733275,0.1,0.0689515466777945,0.8286498149503889,0.241514440784464,0.144465422742289,0.8606109346596857,0.9471519043793276,0.7755894552199392,0.9935618390727547,0.5917424781571674,0.5862425562040094,0.8119728335639256,0.8461832410281835,0.6153956914094989,0.4758273226718956,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,213,EventType.StrikeSwinging,0.1730321402999208,False,0.3178627883056284,,0.6727819224760196,0.065051547141268,0.512230783580039,,,,,,,,,,,,,,,0.5048007715576763,0.8261238007624416,0.240079216287506,0.232329706400485,0.9794611915455498,0.9183667079592988,0.36440227311705,0.1267479501300297,0.923415251715068,0.997490191507714,0.1157282658953346,0.3680403977405695,0.1,0.6060489071593127,0.19291475376551,0.270367257039239,0.5653577916953503,0.3420923362113508,0.902749911043266,0.6116347518355054,0.1885249967701228,0.2146335365930241,0.2956562400817575,0.7051626191381397,0.5024576781229815,0.8338978092930149,-0.374847084337859,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,0.2821734758950313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,EventType.Ball,0.3913631258675643,False,0.9061564493717588,,0.7856039157278936,0.626567072471834,,,,,,,,,,,,,,,,0.5048007715576763,0.8261238007624416,0.240079216287506,0.232329706400485,0.9794611915455498,0.9183667079592988,0.36440227311705,0.1267479501300297,0.923415251715068,0.997490191507714,0.1157282658953346,0.3680403977405695,0.1,0.6060489071593127,0.19291475376551,0.270367257039239,0.5653577916953503,0.3420923362113508,0.902749911043266,0.6116347518355054,0.1885249967701228,0.2146335365930241,0.2956562400817575,0.7051626191381397,0.5024576781229815,0.8338978092930149,-0.374847084337859,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,0.2821734758950313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,EventType.Ball,0.3935123746176359,False,0.2990965285762028,,0.6256045736575266,0.4246870875617037,,,,,,,,,,,,,,,,0.5048007715576763,0.8261238007624416,0.240079216287506,0.232329706400485,0.9794611915455498,0.9183667079592988,0.36440227311705,0.1267479501300297,0.923415251715068,0.997490191507714,0.1157282658953346,0.3680403977405695,0.1,0.6060489071593127,0.19291475376551,0.270367257039239,0.5653577916953503,0.3420923362113508,0.902749911043266,0.6116347518355054,0.1885249967701228,0.2146335365930241,0.2956562400817575,0.7051626191381397,0.5024576781229815,0.8338978092930149,-0.374847084337859,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,0.2821734758950313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,EventType.Foul,0.4243146964523705,False,0.5961806755242078,,0.8273744768485101,0.3288757947166949,0.0778455231666774,0.0923986809717145,,,,,,,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.0357343010675074,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,EventType.HomeRun,0.6541648671218703,True,0.2636375369871633,,0.5063326831833626,0.0017621231120441,0.1531419338870203,0.740904284140472,0.1672353373433741,0.2394151287991002,0.3198677629251381,0.973764608555944,0.086208074694857,0.3397322565467571,,,,,,,,0.4066947808965995,0.2371276154122755,1.1890546502328003,0.6730725948041862,0.7098238259386043,0.3663597502769849,0.4182697009345662,0.906485350460294,1.15022731297449,0.885295809499689,1.0492452526800065,0.8452214509093343,0.1,0.5082898527846622,0.5939309680261935,0.875372782544539,0.7234392053642644,0.9135959399366524,1.014440593503719,0.3787786833398797,0.7598723231394826,1.0201014340843495,1.1998318708188955,0.3474272067335713,0.0694277042337028,0.046836549367238,0.0357343010675074,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,EventType.HomeRun,0.6147260506250363,True,0.5418774192767282,0.924887654902144,0.7910523028099388,0.2714696392505649,0.1072201228524771,0.6387557971913727,0.0115296514786673,0.886927278005023,,,,,,,0.5745826302620132,0.4530890006134191,,,,0.6395329531310132,0.3282554980377874,0.2125125833984023,0.8448151024827599,0.2297234334649009,0.9574312081398212,0.2705410172190685,0.4524794535499445,0.5555787946467396,0.1342201082508836,0.0494316372815837,0.1782894150233396,0.1,0.4020971212883055,0.0389034769287837,0.8922027999016309,0.7849625523118364,0.3881115092944591,0.4583932007392137,0.3466080793755468,0.2350619540939227,0.8181397831030581,0.3935467646871549,0.9663039755851676,0.1182629529630165,0.6512736257950356,0.6219848837326718,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,EventType.Ball,0.1292895105921521,True,0.1849871098458548,0.3368698770633722,0.8799395077617302,0.4362842854145987,,,,,,,,,,,,,,,,0.6143899137750144,0.9092429563080644,0.1546919728085882,0.3626902790363384,0.6367193275374738,0.7860062762895372,0.1590929251971737,0.6889495168410478,0.6856824417700458,0.6031324293888962,0.2474266340600595,0.8585863281430413,0.1,0.4372052425854111,0.5000549463572761,0.3231084036387679,0.4460554870392645,0.0653927550775819,0.2296263390560313,0.5231091601875784,0.8994536816034533,0.7625317129378946,0.1295676251694817,0.5107206556148791,0.8231759598388049,0.1504063028045619,0.1021988259747111,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,EventType.Ball,0.5625550634658987,False,0.855715025438414,,0.9914153473782276,0.4496906203052706,,,,,,,,,,,,,,,,0.9577502074685652,0.8824858604779486,0.4112170326989666,0.8395576915974623,0.9434706336757104,0.899203578005858,0.4350442006683161,0.9320323367694748,0.1198155430226868,0.2203664520566759,0.5217144057584484,0.0253236447779692,0.1,0.8517299662506768,0.4328439648623929,0.8079289766320814,0.315098755383002,0.6592533843263078,0.7195366920739805,0.0347918384346466,0.1090865932470814,0.1958661233680247,0.2806761777376403,0.8260899365499712,0.7607069416503645,0.1236492046771819,-0.6762584442160507,0.4684801139971462,0.5872381513581868,0.5738875210833445,0.137685674941477,0.4046102567840952,0.77874571268345,0.7992464808418314,0.3888305911294256,0.4882132801773211,0.6766605015300065,0.7516269766071855,0.5178954497819321,0.1,0.5162099479835718,0.3137485026378754,0.0303754600195285,0.4228754322226,0.2995299283265087,0.4191191548727231,0.6316189199411484,0.4821868769547539,0.199496616527588,0.2592728185649988,0.5924898269019019,0.4697947118961589,0.3525266127624333,0.31180890689797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,EventType.Ball,0.2033510252886752,False,0.3096914691440109,,0.6743740848812267,0.8195989365730918,,,,,,,,,,,,,,,,0.9167812477441616,0.3768693955606532,0.8493729027548766,0.2099779307814222,0.3044526135807974,0.1667043281647504,0.3666392975501269,0.7796501045317563,0.4058608997966531,0.3559305646618476,0.8894843902910299,0.5027131999385519,0.1,0.0866106079194082,0.5387884301349108,0.6688454397866406,0.1542482402505596,0.6764750636222774,0.5904268163573891,0.2640916675169482,0.1769908638427426,0.3256422567823882,0.5136049973838042,0.1406588499167493,0.4862968749440175,0.342565865316017,0.2211817273413652,0.7099522988062086,0.6885485892014205,0.9127145914180548,0.1089929649711789,0.2337771400815989,0.4204225892297555,0.6645991775931379,0.0024639075325156,0.2639309094371653,0.8225173780156632,0.3754146029748781,0.0430379777963343,0.1,0.5209667408814382,0.2694744517963547,0.8501530997483997,0.1263345168133494,0.1752302447262654,0.705480422866102,0.1816945927029942,0.9476485739005638,0.0189860876539158,0.0714648831901991,0.837870568461573,0.3117792065705447,0.3448787289960577,0.2821734758950313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,EventType.Ball,0.9282138178952304,False,0.0411593895290576,,0.8223356258002186,0.4765531578795141,,,,,,,,,,,,,,,,0.7022587362242676,0.5360370270065851,0.8088506413301586,0.5447317125995685,0.1144272504177821,0.885056788414295,0.5019813176944115,0.4382731998927134,0.6543010879309619,0.7703597631858468,0.753369168572978,0.4202046908759163,0.1,0.3116662836676329,0.1379525731561217,0.0186862239227707,0.6372037551038263,0.3784491751376859,0.2081516937847605,0.1416787439634557,0.404989655422564,0.1750232498854644,0.7347059210128348,0.210872250201733,0.7609978072552137,0.6277302593031564,-0.7458242871639122,0.7162480440298888,0.1972719313605666,0.958745532051551,0.5925327913144562,0.0962910030045089,0.9492283445258288,0.1105147562573309,0.5283110628170276,0.2133444165377083,0.9733774999872776,0.2078760836843958,0.0105826625039424,0.1,0.6064143043949415,0.5158441035668562,0.7444270409785558,0.4031858880402084,0.9791969224047494,0.1936876382939893,0.1856627514028073,0.9027080334759618,0.0425468396651516,0.8833754136414085,0.4911581973942909,0.5448016025479687,0.8462392572672885,-0.5296028124158324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
