,Team,Day,X,Y,corrected_speed,speed,edensity
564,Mechanics,72,-0.0314125634082296,0.0320629080718409,,0.044886292048902474,
565,Mechanics,73,0.0425275923383976,-0.0353972797620599,,0.05533139727726446,
566,Mechanics,74,0.1271765927544047,-0.0900573261382592,,0.15583391073765843,
567,Mechanics,75,0.2000369780640676,-0.1586709190616799,,0.2553257784652432,
568,Mechanics,76,0.2727485434191577,-0.2274614006293228,,0.35514849952312266,
569,Mechanics,77,0.3582651304611789,-0.2807634929568138,,0.4551725416604965,
570,Mechanics,78,0.4310487241737017,-0.349547431655637,,0.5549652327748363,
571,Mechanics,79,0.5036745295195723,-0.4185075208055399,,0.6548561495913143,
602,Millennials,58,1.0,1.0,,1.4142135623730951,-1213.6393168062486
603,Millennials,59,1.0,1.0,0.024118233134419156,1.4142135623730951,-1205.9116567209578
604,Millennials,60,1.0,1.0,0.024189671038766732,1.4142135623730951,-1209.4835519383366
605,Millennials,61,1.0,1.0,0.023809671038766734,1.4142135623730951,-1190.4835519383366
606,Millennials,62,0.9455854111693944,0.9455854111693944,0.10054352055396466,1.3372597128578971,-1179.4835519383366
607,Millennials,63,1.0,1.0,0.053624178476431195,1.4142135623730951,-1166.4835519383366
608,Millennials,64,1.0,1.0,0.023046150484802134,1.4142135623730951,-1152.3075242401067
609,Millennials,65,1.0,1.0,0.02272216952018635,1.4142135623730951,-1136.1084760093174
610,Millennials,66,1.0,1.0,0.0225845094768357,1.4142135623730951,-1129.2254738417848
611,Millennials,67,1.0,1.0,0.02230271638204095,1.4142135623730951,-1115.1358191020477
612,Millennials,68,1.0,1.0,0.022112462958537065,1.4142135623730951,-1105.6231479268533
613,Millennials,69,1.0,1.0,0.022218749673827594,1.4142135623730951,-1110.9374836913796
614,Millennials,70,1.0,1.0,0.022118749673827594,1.4142135623730951,-1105.9374836913796
615,Millennials,71,1.0,1.0,0.022118749673827594,1.4142135623730951,-1105.9374836913796
616,Millennials,72,1.0,1.0,0.02178474967382759,1.4142135623730951,-1089.2374836913796
617,Millennials,73,1.0,1.0,0.02180403641454248,1.4142135623730951,-1090.201820727124
618,Millennials,74,0.9446684811462274,0.9435626719999544,0.1006769791907295,1.3351812817976492,-1082.0740810900534
619,Millennials,75,0.8884699812373466,0.8873657477172735,0.10081999935868312,1.2557057289754343,-1067.221669143291
620,Millennials,76,0.8271480079881889,0.8362968732181792,0.10069427505759496,1.1762509457056058,-1048.221669143291
621,Millennials,77,0.7707479334019891,0.7798489854062952,0.10031996263417017,1.0964564819830585,-1026.221669143291
622,Millennials,78,0.7143477806322586,0.7234011757118477,0.10005996049231917,1.0166621920360355,-1013.2216691432909
623,Millennials,79,0.6577497215947363,0.6667552925230382,0.10027995782497205,0.9365881252532703,-1010.2216691432909
654,Moist Talkers,58,1.0,1.0,,1.4142135623730951,504.54411762720184
