gameId,timestamp,hash,data/id,data/day,data/phase,data/rules,data/shame,data/inning,data/season,data/weather,data/awayOdds,data/awayOuts,data/awayTeam,data/homeOdds,data/homeOuts,data/homeTeam,data/awayBalls,data/awayBases,data/awayScore,data/finalized,data/gameStart,data/homeBalls,data/homeBases,data/homeScore,data/playCount,data/stadiumId,data/statsheet,data/atBatBalls,data/lastUpdate,data/tournament,data/awayStrikes,data/homeStrikes,data/repeatCount,data/scoreLedger,data/scoreUpdate,data/seriesIndex,data/terminology,data/topOfInning,data/atBatStrikes,data/awayTeamName,data/gameComplete,data/homeTeamName,data/isPostseason,data/isTitleMatch,data/seriesLength,data/awayBatterMod,data/awayTeamColor,data/awayTeamEmoji,data/homeBatterMod,data/homeTeamColor,data/homeTeamEmoji,data/awayBatterName,data/awayPitcherMod,data/gameStartPhase,data/halfInningOuts,data/homeBatterName,data/homePitcherMod,data/newInningPhase,data/topInningScore,data/awayPitcherName,data/baserunnerCount,data/halfInningScore,data/homePitcherName,data/awayTeamNickname,data/homeTeamNickname,data/bottomInningScore,data/awayTeamBatterCount,data/homeTeamBatterCount,data/awayTeamSecondaryColor,data/homeTeamSecondaryColor,data/awayPitcher,data/homePitcher,data/awayBatter,data/homeBatter,data/outcomes/0,data/baseRunners/0,data/basesOccupied/0,data/baseRunnerMods/0,data/baseRunnerNames/0
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:27.613008Z,362698cd-e948-5ad3-1be5-02ef900a3576,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,55,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, flinching. 0-1",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,1,Parker Parra,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,4,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,7dcf6902-632f-48c5-936a-7cf88802b93a,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:32.609318Z,d2c2b6db-44fb-00d6-5862-a52b90a7756b,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,56,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, looking. 0-2",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,1,Parker Parra,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,4,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,7dcf6902-632f-48c5-936a-7cf88802b93a,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:37.617341Z,3c5fd4c1-47fc-1333-8895-f9cb8f4ffb22,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,57,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, looking. 0-3",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,3,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,1,Parker Parra,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,4,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,7dcf6902-632f-48c5-936a-7cf88802b93a,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:42.607896Z,64bc084f-fa40-6d9b-fa4c-b1a70d12892b,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,58,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Parker Parra strikes out looking.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,2,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,4,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:47.613623Z,e319bee6-bf5b-a99c-b027-90dfeda53637,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,59,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Pedro Davids batting for the Crabs.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,2,Pedro Davids,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,1a93a2d2-b5b6-479b-a595-703e4a2f3885,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:52.607602Z,149f751e-72db-2415-fb7b-2ad0c290a8b9,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,60,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, flinching. 0-1",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,2,Pedro Davids,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,1a93a2d2-b5b6-479b-a595-703e4a2f3885,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:04:57.608618Z,5fee5d99-6783-40a5-d3b1-e49c0d49321c,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,61,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, looking. 0-2",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,2,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,2,Pedro Davids,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,1a93a2d2-b5b6-479b-a595-703e4a2f3885,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:02.609461Z,06e7fdfe-9199-2fd7-d19d-f9547ffa2406,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,62,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, swinging. 0-3",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,3,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,2,Pedro Davids,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,1a93a2d2-b5b6-479b-a595-703e4a2f3885,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:07.608285Z,8812f713-6e1a-f5f6-863b-07d98efc64fe,ae7174ce-56a5-462e-9807-1232e20453b9,90,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,63,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Pedro Davids strikes out looking.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:12.611784Z,55161c7f-57ef-95ca-6f62-e66e78494cb1,ae7174ce-56a5-462e-9807-1232e20453b9,90,2,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,1,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,64,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Inning 2 is now an Outing.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,12,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:17.612917Z,f4a6c151-c99a-9824-31a7-c6340f9c2e9d,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,65,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Top of 3, Core Mechanics batting.",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,5,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:22.608404Z,43e6e20a-5f5a-6325-1d41-ff9ed2c935d3,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,66,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Bottles Suljak batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Bottles Suljak,,13,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,6,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,9c813008-b2a9-4257-80e7-a709c67189fe,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:27.613339Z,fcf315a4-5d83-cff8-40f6-eaf9b43a0852,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,67,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Bottles Suljak hits a Single!,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,0,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,6,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,0,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:32.609933Z,db6536f4-f113-dd72-1784-67ad3bcd6514,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,68,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Jasper Blather batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Jasper Blather,,13,0,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,7,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,99766c1b-c590-4261-b1b7-3e9c7fc35608,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,0,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:37.61045Z,e204c725-a990-3684-d4f5-fdddad0580d7,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,69,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Jasper Blather hit a ground out to Pedro Davids.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,1,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,7,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:43.614649Z,d5d0f67a-2461-a56d-e557-6ee530537300,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,70,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Adelaide Judochop batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Adelaide Judochop,,13,1,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,8,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,b643a520-af38-42e3-8f7b-f660e52facc9,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:48.610139Z,71d3b2b5-779b-07d7-323d-b4ae8c753199,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,71,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,1,Ball. 1-0,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Adelaide Judochop,,13,1,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,8,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,b643a520-af38-42e3-8f7b-f660e52facc9,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:53.616654Z,2cf358a3-e6b5-4643-c540-902a0ac5b9a1,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,72,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,2,Ball. 2-0,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Adelaide Judochop,,13,1,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,8,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,b643a520-af38-42e3-8f7b-f660e52facc9,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:05:58.609505Z,21f43c6e-b067-f74a-6fb6-06f33bebed5d,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,73,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Adelaide Judochop hit a ground out to Pedro Davids.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,2,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,8,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:06:03.610879Z,a635ff75-d2b6-d4f0-8873-d21ca24db7ed,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,74,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Mira Lemma batting for the Mechanics.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,13,2,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,9,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:06:08.608235Z,44bf1ea5-8d80-3c91-c471-caae88e7cf39,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,75,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Strike, looking. 0-1",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,1,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,Mira Lemma,,13,2,,,-1,0,Zoey Kirchner,1,0,Adalberto Tosser,Mechanics,Crabs,0,9,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,5991ccb3-7eed-46d9-9d7c-69dec9b56d4b,,Zoey Kirchner is Partying!,9c813008-b2a9-4257-80e7-a709c67189fe,1,,Bottles Suljak
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:06:13.605829Z,8f3408aa-e8e6-0e5c-6533-a6f602fd0fc0,ae7174ce-56a5-462e-9807-1232e20453b9,90,3,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,76,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,Mira Lemma hit a ground out to Kennedy Loser.,-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,true,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,9,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
ae7174ce-56a5-462e-9807-1232e20453b9,2021-03-12T12:06:18.606059Z,3f57a905-7835-e29e-503c-31e7154f1eb3,ae7174ce-56a5-462e-9807-1232e20453b9,90,6,4ae9d46a-5408-460a-84fb-cbd8d03fff6c,false,2,12,12,0.439055287909509,3,46358869-dce9-4a01-bfba-ac24fc56f57e,0.5609447120904911,3,8d87c468-699a-47a8-b40d-cfb73a5660ad,4,4,0,false,true,4,4,0,77,cfb57d7c-4118-4b0a-85cc-4e3a51a66cb6,0990af46-96bc-4563-a20b-a6a367498034,0,"Bottom of 3, Baltimore Crabs batting.",-1,3,4,0,,,1,b67e9bbb-1495-4e1b-b517-f1444b0a6c8b,false,0,Core Mechanics,false,Baltimore Crabs,false,false,3,,#d13100,0x1F6E0,,#593037,0x1F980,,,13,0,,,-1,0,Zoey Kirchner,0,0,Adalberto Tosser,Mechanics,Crabs,0,9,5,#ff5b29,#b05c6b,266abcc0-8abc-4570-b32e-e5668e5d38f3,d0d7b8fe-bad8-481f-978e-cb659304ed49,,,Zoey Kirchner is Partying!,,,,
