,Team,Day,X,Y,corrected_speed,speed
1344,Truckers,78,0.8252135120071875,0.8542992151964085,7.332586183437388e-05,0.011220841557708118
1345,Truckers,79,0.8172898308551954,0.8463542443176227,7.36420816491741e-05,0.011220841557708118
1346,Whales,73,0.9861669265139542,0.9600970105969588,,
1347,Whales,74,0.9015575295831204,1.0,0.09354677232432236,0.09354677232432236
1348,Whales,75,0.8170933916431444,1.0,0.08446413793997598,0.08446413793997598
1349,Whales,76,0.8097738848803085,0.9925567274427533,0.00041229876019270253,0.010439228209626552
1350,Whales,77,0.7256297978548518,1.0,0.07860330764271255,0.08447265644993708
1351,Whales,78,0.6417379576567684,1.0,0.07747648827112621,0.08389184019808338
1352,Whales,79,0.5581247851552269,1.0,0.07741135277825449,0.08361317250154154
1353,Breath Mints,73,0.9597916851446512,0.9240839993843868,,
1354,Breath Mints,74,0.8932608627568701,0.8577771856406842,0.09352618051715465,0.09393052686127414
1355,Breath Mints,75,0.82673025282983,0.7914701587203873,0.09352618135123032,0.09393052686040326
1356,Breath Mints,76,0.7602075065861477,0.7251552425295034,0.09999980926026901,0.09393052686536638
1357,Breath Mints,77,0.6937007722364266,0.6589280671472831,0.09992654880812894,0.09385725583550655
1358,Breath Mints,78,0.6277482758969595,0.59223662338048,0.09986363370465567,0.09379488496239059
1359,Breath Mints,79,0.5613705294888656,0.5260813453089721,0.0998576252226668,0.09371513236898169
1360,Fridays,73,0.994954668899806,0.9220126577315232,,
1361,Fridays,74,0.9381167684634768,0.8652956694835354,0.09817519747697567,0.080295477344197
1362,Fridays,75,0.881223881060473,0.8086138465283892,0.0981893752841783,0.0803095865421396
1363,Fridays,76,0.8242289159864072,0.7520182219692095,0.1000236696756387,0.08032117257011127
1364,Fridays,77,0.7672435076378872,0.6954129751931801,0.10000936031112632,0.08032117234716366
1365,Fridays,78,0.7102580992893671,0.6388077284171507,0.0999976087608593,0.08032117234716366
1366,Fridays,79,0.6532726909408471,0.5822024816411213,0.09999744385017344,0.08032117234716366
